"family_id","date","session_no","video_id","orig_token","lemma","upos","token_start_time","token_end_time"
"00320002",2024-08-01,"1","eb531aba1c","camera","camera","NOUN",00:10:30,00:10:30
"00320002",2024-08-01,"1","eb531aba1c","llama","llama","NOUN",00:10:38,00:10:40
"00320002",2024-08-01,"1","eb531aba1c","llama","llama","NOUN",00:10:40,00:10:41
"00320002",2024-08-01,"1","eb531aba1c","llama","llama","NOUN",00:10:41,00:10:42
"00320002",2024-08-01,"1","eb531aba1c","llama","llama","NOUN",00:10:42,00:10:43
"00320002",2024-08-01,"1","eb531aba1c","water","water","NOUN",00:12:54,00:12:54
"00320002",2024-08-01,"1","eb531aba1c","guys","guy","NOUN",00:13:16,00:13:16
"00320002",2024-08-01,"1","eb531aba1c","water","water","NOUN",00:13:16,00:13:17
"00320002",2024-08-01,"1","eb531aba1c","water","water","NOUN",00:13:24,00:13:24
"00320002",2024-08-01,"1","eb531aba1c","cup","cup","NOUN",00:13:32,00:13:33
"00320002",2024-08-01,"1","eb531aba1c","water","water","NOUN",00:13:33,00:13:33
"00320002",2024-08-01,"2","ce5ef83511","finish","finish","NOUN",00:03:16,00:03:16
"00320002",2024-08-01,"2","ce5ef83511","snack","snack","NOUN",00:03:17,00:03:17
"00320002",2024-08-01,"2","ce5ef83511","job","job","NOUN",00:03:32,00:03:35
"00320002",2024-08-01,"2","ce5ef83511","mama","mama","NOUN",00:04:11,00:04:11
"00320002",2024-08-01,"2","ce5ef83511","grass","grass","NOUN",00:04:11,00:04:12
"00320002",2024-08-01,"2","ce5ef83511","water","water","NOUN",00:04:36,00:04:37
"00320002",2024-08-01,"2","ce5ef83511","allie","allie","NOUN",00:07:55,00:08:01
"00320002",2024-08-01,"2","ce5ef83511","horses","horse","NOUN",00:08:20,00:08:23
"00320002",2024-08-01,"2","ce5ef83511","babe","babe","NOUN",00:08:44,00:08:44
"00320002",2024-08-01,"2","ce5ef83511","tygie","tygie","NOUN",00:09:39,00:09:39
"00320002",2024-08-01,"2","ce5ef83511","neighbor","neighbor","NOUN",00:09:59,00:10:00
"00320002",2024-08-01,"2","ce5ef83511","mommy","mommy","NOUN",00:11:26,00:11:31
"00320002",2024-08-01,"2","ce5ef83511","mommy","mommy","NOUN",00:11:32,00:11:33
"00320002",2024-08-01,"2","ce5ef83511","shirt","shirt","NOUN",00:11:53,00:11:54
"00320002",2024-08-01,"2","faa0fea389","drink","drink","NOUN",00:00:19,00:00:19
"00320002",2024-08-01,"2","faa0fea389","clothes","clothe","NOUN",00:01:38,00:01:38
"00320002",2024-08-01,"2","faa0fea389","よし","よし","NOUN",00:01:41,00:01:41
"00320002",2024-08-01,"2","faa0fea389","she看s","she看","NOUN",00:01:45,00:01:46
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:01:46,00:01:49
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:01:49,00:01:50
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:01:50,00:01:50
"00320002",2024-08-01,"2","faa0fea389","reach","reach","NOUN",00:02:06,00:02:07
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:02:16,00:02:21
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:02:22,00:02:22
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:02:23,00:02:31
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:02:31,00:02:32
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:02:33,00:02:35
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:02:35,00:02:35
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:02:35,00:02:35
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:02:35,00:02:35
"00320002",2024-08-01,"2","faa0fea389","bit","bit","NOUN",00:02:59,00:02:59
"00320002",2024-08-01,"2","faa0fea389","things","thing","NOUN",00:04:28,00:04:29
"00320002",2024-08-01,"2","faa0fea389","mommy","mommy","NOUN",00:04:31,00:04:32
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:04:42,00:04:44
"00320002",2024-08-01,"2","faa0fea389","mama","mama","NOUN",00:04:44,00:04:46
"00320002",2024-08-01,"2","faa0fea389","marching","march","NOUN",00:04:48,00:04:48
"00320002",2024-08-01,"2","faa0fea389","marching","march","NOUN",00:04:50,00:04:51
"00320002",2024-08-01,"2","faa0fea389","march","march","NOUN",00:05:16,00:05:16
"00320002",2024-08-01,"2","faa0fea389","shower","shower","NOUN",00:05:18,00:05:18
"00320002",2024-08-01,"2","faa0fea389","shower","shower","NOUN",00:06:00,00:06:01
"00320002",2024-08-01,"2","faa0fea389","time","time","NOUN",00:06:01,00:06:02
"00320002",2024-08-16,"1","2cf8121f13","p","p","NOUN",00:00:13,00:00:14
"00320002",2024-08-16,"1","2cf8121f13","m","m","NOUN",00:00:14,00:00:14
"00320002",2024-08-16,"1","2cf8121f13","food","food","NOUN",00:01:03,00:01:03
"00320002",2024-08-16,"1","2cf8121f13","hat","hat","NOUN",00:01:04,00:01:04
"00320002",2024-08-16,"1","2cf8121f13","cat","cat","NOUN",00:01:09,00:01:09
"00320002",2024-08-16,"1","2cf8121f13","pout","pout","NOUN",00:02:04,00:02:04
"00320002",2024-08-16,"1","2cf8121f13","pout","pout","NOUN",00:02:04,00:02:05
"00320002",2024-08-16,"1","2cf8121f13","fish","fish","NOUN",00:02:05,00:02:05
"00320002",2024-08-16,"1","2cf8121f13","water","water","NOUN",00:02:35,00:02:35
"00320002",2024-08-16,"1","2cf8121f13","fish","fish","NOUN",00:02:36,00:02:36
"00320002",2024-08-16,"1","2cf8121f13","mr","mr","NOUN",00:02:53,00:02:53
"00320002",2024-08-16,"1","2cf8121f13","fish","fish","NOUN",00:03:23,00:03:23
"00320002",2024-08-16,"1","2cf8121f13","friend","friend","NOUN",00:03:24,00:03:24
"00320002",2024-08-16,"1","2cf8121f13","song","song","NOUN",00:03:25,00:03:25
"00320002",2024-08-16,"1","2cf8121f13","mrs","mr","NOUN",00:03:25,00:03:26
"00320002",2024-08-16,"1","2cf8121f13","llama","llama","NOUN",00:03:43,00:03:44
"00320002",2024-08-16,"1","2cf8121f13","grass","grass","NOUN",00:04:22,00:04:24
"00320002",2024-08-16,"1","2cf8121f13","breeze","breeze","NOUN",00:04:29,00:04:29
"00320002",2024-08-16,"1","2cf8121f13","punch","punch","NOUN",00:04:47,00:04:48
"00320002",2024-08-16,"1","2cf8121f13","balloons","balloon","NOUN",00:04:48,00:04:49
"00320002",2024-08-16,"1","2cf8121f13","thanks","thanks","NOUN",00:05:52,00:05:52
"00320002",2024-08-16,"1","2cf8121f13","llama","llama","NOUN",00:05:55,00:05:56
"00320002",2024-08-16,"1","2cf8121f13","llama","llama","NOUN",00:05:56,00:05:57
"00320002",2024-08-16,"1","2cf8121f13","giraffe","giraffe","NOUN",00:09:17,00:09:19
"00320002",2024-08-16,"2","3ae147e5e7","bird","bird","NOUN",00:00:38,00:00:39
"00320002",2024-08-16,"2","3ae147e5e7","man","man","NOUN",00:06:56,00:06:57
"00320002",2024-08-18,"1","41b19ba821","room","room","NOUN",00:00:30,00:00:30
"00320002",2024-08-18,"1","41b19ba821","change","change","NOUN",00:03:23,00:03:23
"00320002",2024-08-18,"1","41b19ba821","tomorrow","tomorrow","NOUN",00:03:23,00:03:24
"00320002",2024-08-18,"1","41b19ba821","time","time","NOUN",00:03:41,00:03:41
"00320002",2024-08-18,"1","41b19ba821","stella","stella","NOUN",00:03:51,00:03:52
"00320002",2024-08-18,"1","41b19ba821","house","house","NOUN",00:03:53,00:03:54
"00320002",2024-08-18,"1","41b19ba821","stella","stella","NOUN",00:03:56,00:03:56
"00320002",2024-08-18,"1","41b19ba821","stella","stella","NOUN",00:04:22,00:04:22
"00320002",2024-08-18,"1","41b19ba821","stella","stella","NOUN",00:04:24,00:04:24
"00320002",2024-08-18,"1","41b19ba821","aaaaaaaaaaaaaaaaaaaaaaa","aaaaaaaaaaaaaaaaaaaaaa","NOUN",00:05:37,00:05:39
"00320002",2024-08-18,"1","41b19ba821","aaaaaaaaaaaaaaaaaaa","aaaaaaaaaaaaaaaaaa","NOUN",00:05:41,00:05:42
"00320002",2024-08-18,"1","41b19ba821","aaaaaaaaaaaaaaaaaaaaaaaaa","aaaaaaaaaaaaaaaaaaaaaaaa","NOUN",00:05:45,00:05:50
"00320002",2024-08-18,"1","41b19ba821","baby","baby","NOUN",00:06:24,00:06:24
"00320002",2024-08-18,"1","41b19ba821","aaaaaaaaaaaaaaaaaaaaaaa","aaaaaaaaaaaaaaaaaaaaaa","NOUN",00:06:26,00:06:28
"00320002",2024-08-18,"1","41b19ba821","mama","mama","NOUN",00:06:41,00:06:44
"00320002",2024-08-18,"1","41b19ba821","blocks","block","NOUN",00:06:46,00:06:47
"00320002",2024-08-18,"1","41b19ba821","aaaaaaaaaaaaaaaaaaaaaaaa","aaaaaaaaaaaaaaaaaaaaaaa","NOUN",00:06:56,00:06:58
"00320002",2024-08-18,"1","41b19ba821","eeeeee","eeeeee","NOUN",00:06:58,00:07:00
"00320002",2024-08-18,"1","41b19ba821","eeeeee","eeeeee","NOUN",00:07:00,00:07:01
"00320002",2024-08-18,"1","41b19ba821","daisy","daisy","NOUN",00:07:10,00:07:11
"00320002",2024-08-18,"1","41b19ba821","daisy","daisy","NOUN",00:07:14,00:07:14
"00320002",2024-08-18,"1","41b19ba821","aaaaaaaaaaaaaaaaaaaaaaaaaaa","aaaaaaaaaaaaaaaaaaaaaaaaaa","NOUN",00:07:16,00:07:17
"00320002",2024-08-18,"1","41b19ba821","son","son","NOUN",00:07:18,00:07:18
"00320002",2024-08-18,"1","41b19ba821","aaaaaaaaaaaaaaaaaaaaaaaaa","aaaaaaaaaaaaaaaaaaaaaaaa","NOUN",00:07:19,00:07:21
"00320002",2024-08-18,"1","41b19ba821","lot","lot","NOUN",00:07:43,00:07:43
"00320002",2024-08-18,"1","41b19ba821","baby","baby","NOUN",00:08:03,00:08:04
"00320002",2024-08-18,"1","41b19ba821","puzzle","puzzle","NOUN",00:08:09,00:08:10
"00320002",2024-08-18,"1","41b19ba821","fairness","fairness","NOUN",00:08:35,00:08:36
"00320002",2024-08-18,"1","41b19ba821","alligator","alligator","NOUN",00:08:43,00:08:44
"00320002",2024-08-18,"1","41b19ba821","balloon","balloon","NOUN",00:08:50,00:08:51
"00320002",2024-08-18,"1","41b19ba821","balloon","balloon","NOUN",00:09:01,00:09:01
"00320002",2024-08-18,"1","41b19ba821","balloon","balloon","NOUN",00:09:08,00:09:09
"00320002",2024-08-18,"1","41b19ba821","spaceship","spaceship","NOUN",00:09:11,00:09:11
"00320002",2024-08-18,"1","41b19ba821","spaceship","spaceship","NOUN",00:09:13,00:09:14
"00320002",2024-08-18,"1","41b19ba821","spaceship","spaceship","NOUN",00:09:17,00:09:18
"00320002",2024-08-18,"1","41b19ba821","spaceship","spaceship","NOUN",00:09:24,00:09:25
"00320002",2024-08-18,"1","41b19ba821","boat","boat","NOUN",00:09:29,00:09:29
"00320002",2024-08-18,"1","41b19ba821","idea","idea","NOUN",00:10:19,00:10:19
"00320002",2024-08-18,"1","41b19ba821","thanks","thanks","NOUN",00:10:21,00:10:23
"00320002",2024-08-18,"1","41b19ba821","mommy","mommy","NOUN",00:10:25,00:10:25
"00320002",2024-08-18,"1","41b19ba821","thanks","thanks","NOUN",00:10:43,00:10:43
"00320002",2024-08-18,"1","41b19ba821","mommy","mommy","NOUN",00:10:44,00:10:45
"00320002",2024-08-18,"1","41b19ba821","strawberry","strawberry","NOUN",00:11:06,00:11:08
"00320002",2024-08-18,"1","41b19ba821","strawberry","strawberry","NOUN",00:11:10,00:11:11
"00320002",2024-08-18,"1","41b19ba821","grape","grape","NOUN",00:11:14,00:11:15
"00320002",2024-08-18,"1","41b19ba821","grape","grape","NOUN",00:11:25,00:11:26
"00320002",2024-08-18,"1","41b19ba821","grape","grape","NOUN",00:11:26,00:11:27
"00320002",2024-08-18,"1","41b19ba821","grape","grape","NOUN",00:11:30,00:11:31
"00320002",2024-08-18,"1","41b19ba821","muscle","muscle","NOUN",00:11:42,00:11:43
"00320002",2024-08-18,"1","41b19ba821","women","woman","NOUN",00:11:43,00:11:43
"00320002",2024-08-18,"3","f9ab284e42","panda","panda","NOUN",00:00:04,00:00:05
"00320002",2024-08-18,"3","f9ab284e42","bear","bear","NOUN",00:00:05,00:00:05
"00320002",2024-08-18,"3","f9ab284e42","egg","egg","NOUN",00:01:18,00:01:18
"00320002",2024-08-18,"3","f9ab284e42","egg","egg","NOUN",00:01:24,00:01:26
"00320002",2024-08-18,"3","f9ab284e42","face","face","NOUN",00:01:49,00:01:49
"00320002",2024-08-18,"3","f9ab284e42","egg","egg","NOUN",00:02:23,00:02:23
"00320002",2024-08-18,"3","f9ab284e42","breakfast","breakfast","NOUN",00:03:01,00:03:01
"00320002",2024-08-18,"3","f9ab284e42","time","time","NOUN",00:03:01,00:03:02
"00320002",2024-08-18,"3","f9ab284e42","birdie","birdie","NOUN",00:03:04,00:03:04
"00320002",2024-08-18,"3","f9ab284e42","birdie","birdie","NOUN",00:03:06,00:03:06
"00320002",2024-08-18,"3","f9ab284e42","breakfast","breakfast","NOUN",00:03:07,00:03:07
"00320002",2024-08-18,"3","f9ab284e42","time","time","NOUN",00:03:07,00:03:07
"00320002",2024-08-18,"3","f9ab284e42","world","world","NOUN",00:03:36,00:03:36
"00320002",2024-08-18,"3","f9ab284e42","baby","baby","NOUN",00:04:18,00:04:20
"00320002",2024-08-18,"3","f9ab284e42","doll","doll","NOUN",00:04:35,00:04:36
"00320002",2024-08-18,"3","f9ab284e42","way","way","NOUN",00:06:00,00:06:00
"00320002",2024-08-18,"3","f9ab284e42","way","way","NOUN",00:06:01,00:06:01
"00320002",2024-08-18,"3","f9ab284e42","way","way","NOUN",00:06:02,00:06:02
"00320002",2024-08-18,"3","f9ab284e42","way","way","NOUN",00:06:02,00:06:02
"00320002",2024-08-18,"3","f9ab284e42","skull","skull","NOUN",00:06:34,00:06:34
"00320002",2024-08-19,"1","6460e5718c","stella","stella","NOUN",00:00:34,00:00:35
"00320002",2024-08-19,"1","6460e5718c","making","make","NOUN",00:13:47,00:13:47
"00320002",2024-08-19,"1","6460e5718c","noise","noise","NOUN",00:13:48,00:13:48
"00320002",2024-08-19,"2","6d5a3de764","feeling","feel","NOUN",00:00:48,00:00:48
"00320002",2024-08-19,"2","6d5a3de764","finish","finish","NOUN",00:02:30,00:02:31
"00320002",2024-08-19,"2","6d5a3de764","flavor","flavor","NOUN",00:02:31,00:02:31
"00320002",2024-08-19,"2","6d5a3de764","honey","honey","NOUN",00:02:35,00:02:35
"00320002",2024-08-19,"3","b291015482","mama","mama","NOUN",00:00:23,00:00:23
"00320002",2024-08-19,"3","b291015482","mama","mama","NOUN",00:00:24,00:00:24
"00320002",2024-08-19,"3","b291015482","lady","lady","NOUN",00:00:32,00:00:32
"00320002",2024-08-19,"3","b291015482","wife","wife","NOUN",00:00:40,00:00:40
"00320002",2024-08-19,"3","b291015482","lila","lila","NOUN",00:06:40,00:06:40
"00320002",2024-08-19,"3","b291015482","lila","lila","NOUN",00:06:45,00:06:49
"00320002",2024-08-19,"3","b291015482","cupboards","cupboard","NOUN",00:08:18,00:08:18
"00320002",2024-08-19,"3","b291015482","gonna","gonna","NOUN",00:09:44,00:09:44
"00320002",2024-08-19,"3","b291015482","bathroom","bathroom","NOUN",00:09:45,00:09:45
"00320002",2024-08-19,"3","b291015482","sleeping","sleep","NOUN",00:10:45,00:10:46
"00320002",2024-08-19,"3","b291015482","hat","hat","NOUN",00:10:58,00:10:58
"00320002",2024-08-19,"3","b291015482","baby","baby","NOUN",00:14:55,00:14:55
"00320002",2024-08-19,"4","4912f0f67d","squint","squint","NOUN",00:00:18,00:00:23
"00320002",2024-08-30,"1","26b073e7eb","30th","30th","NOUN",00:00:04,00:00:05
"00320002",2024-08-30,"1","26b073e7eb","51pm","pm","NOUN",00:00:05,00:00:06
"00320002",2024-08-30,"1","26b073e7eb","picture","picture","NOUN",00:00:50,00:00:51
"00320002",2024-08-30,"1","26b073e7eb","sleep","sleep","NOUN",00:04:39,00:04:39
"00320002",2024-08-31,"1","14df422801","isswores","isswore","NOUN",00:07:21,00:07:22
"00320002",2024-08-31,"1","14df422801","toan發결","toan發결","NOUN",00:07:22,00:07:22
"00320002",2024-08-31,"1","4e6440f919","sleep","sleep","NOUN",00:00:18,00:00:18
"00320002",2024-08-31,"1","4e6440f919","feet","foot","NOUN",00:00:19,00:00:19
"00320002",2024-08-31,"1","4e6440f919","sleep","sleep","NOUN",00:00:39,00:00:40
"00320002",2024-08-31,"1","4e6440f919","feet","foot","NOUN",00:00:47,00:00:49
"00320002",2024-08-31,"1","4e6440f919","teeth","tooth","NOUN",00:02:52,00:02:52
"00320002",2024-08-31,"1","4e6440f919","teeth","tooth","NOUN",00:03:01,00:03:01
"00320002",2024-08-31,"1","4e6440f919","mama","mama","NOUN",00:03:03,00:03:05
"00320002",2024-08-31,"1","4e6440f919","dog","dog","NOUN",00:05:32,00:05:32
"00320002",2024-08-31,"1","4e6440f919","barking","bark","NOUN",00:05:32,00:05:32
"00320002",2024-08-31,"1","4e6440f919","ités","ité","NOUN",00:10:15,00:10:15
"00320002",2024-08-31,"1","4e6440f919","press","press","NOUN",00:11:42,00:11:42
"00320002",2024-08-31,"1","4e6440f919","press","press","NOUN",00:11:45,00:11:46
"00320002",2024-09-05,"1","52a46f4ff7","doggie","doggie","NOUN",00:03:37,00:03:39
"00320002",2024-09-05,"1","52a46f4ff7","snack","snack","NOUN",00:04:20,00:04:20
"00320002",2024-09-05,"1","52a46f4ff7","ball","ball","NOUN",00:07:03,00:07:03
"00320002",2024-09-05,"1","52a46f4ff7","hand","hand","NOUN",00:12:08,00:12:08
"00320002",2024-09-05,"1","52a46f4ff7","snack","snack","NOUN",00:12:17,00:12:17
"00320002",2024-09-05,"1","52a46f4ff7","gymnast","gymnast","NOUN",00:12:20,00:12:20
"00320002",2024-09-05,"1","52a46f4ff7","bib","bib","NOUN",00:13:02,00:13:02
"00320002",2024-09-05,"1","52a46f4ff7","eddie","eddie","NOUN",00:13:16,00:13:18
"00320002",2024-09-05,"1","52a46f4ff7","eddie","eddie","NOUN",00:14:17,00:14:28
"00320002",2024-09-05,"2","946f306519","cat","cat","NOUN",00:01:18,00:01:18
"00320002",2024-09-05,"2","946f306519","cat","cat","NOUN",00:01:20,00:01:21
"00320002",2024-09-05,"2","946f306519","mama","mama","NOUN",00:08:54,00:08:56
"00320002",2024-09-05,"2","946f306519","water","water","NOUN",00:10:30,00:10:30
"00320002",2024-09-05,"2","946f306519","kitchen","kitchen","NOUN",00:12:06,00:12:06
"00320002",2024-09-06,"1","4bd305da8f","september","september","NOUN",00:00:03,00:00:03
"00320002",2024-09-06,"1","4bd305da8f","6th","6th","NOUN",00:00:03,00:00:04
"00320002",2024-09-06,"1","4bd305da8f","30pm","pm","NOUN",00:00:05,00:00:06
"00320002",2024-09-06,"1","4bd305da8f","phone","phone","NOUN",00:00:18,00:00:18
"00320002",2024-09-06,"1","4bd305da8f","books","book","NOUN",00:00:25,00:00:25
"00320002",2024-09-06,"1","4bd305da8f","love","love","NOUN",00:06:30,00:06:30
"00320002",2024-09-06,"1","4bd305da8f","rabbit","rabbit","NOUN",00:06:36,00:06:38
"00320002",2024-09-06,"1","4bd305da8f","rabbit","rabbit","NOUN",00:06:38,00:06:38
"00320002",2024-09-06,"1","4bd305da8f","rabbit","rabbit","NOUN",00:06:40,00:06:40
"00320002",2024-09-06,"1","4bd305da8f","bear","bear","NOUN",00:07:13,00:07:18
"00320002",2024-09-06,"1","4bd305da8f","respect","respect","NOUN",00:07:39,00:07:40
"00320002",2024-09-06,"1","4bd305da8f","bear","bear","NOUN",00:09:36,00:09:37
"00320002",2024-09-06,"1","4bd305da8f","rabbit","rabbit","NOUN",00:09:48,00:09:50
"00320002",2024-09-06,"1","4bd305da8f","wreck","wreck","NOUN",00:10:42,00:10:52
"00320002",2024-09-06,"2","c3db683e88","dog","dog","NOUN",00:00:25,00:00:25
"00320002",2024-09-06,"2","c3db683e88","cat","cat","NOUN",00:00:30,00:00:31
"00320002",2024-09-06,"2","c3db683e88","e","e","NOUN",00:01:26,00:01:26
"00320002",2024-09-06,"2","c3db683e88","daddy's","daddy","NOUN",00:02:00,00:02:00
"00320002",2024-09-06,"2","c3db683e88","shirt","shirt","NOUN",00:02:00,00:02:01
"00320002",2024-09-06,"2","c3db683e88","fox","fox","NOUN",00:04:07,00:04:08
"00320002",2024-09-11,"1","32d4ec59f5","teeth","tooth","NOUN",00:00:26,00:00:26
"00320002",2024-09-11,"1","32d4ec59f5","dog","dog","NOUN",00:00:49,00:00:50
"00320002",2024-09-11,"1","32d4ec59f5","cat","cat","NOUN",00:00:52,00:00:52
"00320002",2024-09-11,"1","32d4ec59f5","dog","dog","NOUN",00:00:52,00:00:55
"00320002",2024-09-11,"1","32d4ec59f5","e","e","NOUN",00:00:58,00:01:00
"00320002",2024-09-11,"1","32d4ec59f5","elephant","elephant","NOUN",00:01:01,00:01:01
"00320002",2024-09-11,"1","32d4ec59f5","water","water","NOUN",00:01:02,00:01:02
"00320002",2024-09-11,"1","32d4ec59f5","dog","dog","NOUN",00:01:21,00:01:23
"00320002",2024-09-11,"1","32d4ec59f5","dog","dog","NOUN",00:01:40,00:01:40
"00320002",2024-09-11,"1","32d4ec59f5","cat","cat","NOUN",00:01:41,00:01:42
"00320002",2024-09-11,"1","32d4ec59f5","dog","dog","NOUN",00:01:45,00:01:46
"00320002",2024-09-11,"1","32d4ec59f5","dog","dog","NOUN",00:01:56,00:01:56
"00320002",2024-09-11,"1","32d4ec59f5","dog","dog","NOUN",00:01:56,00:01:58
"00320002",2024-09-11,"1","32d4ec59f5","cat","cat","NOUN",00:01:59,00:02:00
"00320002",2024-09-11,"1","32d4ec59f5","dog","dog","NOUN",00:02:00,00:02:02
"00320002",2024-09-11,"1","32d4ec59f5","cat","cat","NOUN",00:02:03,00:02:04
"00320002",2024-09-11,"1","32d4ec59f5","page","page","NOUN",00:02:08,00:02:09
"00320002",2024-09-11,"1","32d4ec59f5","reading","read","NOUN",00:04:51,00:04:51
"00320002",2024-09-11,"1","32d4ec59f5","books","book","NOUN",00:04:51,00:04:52
"00320002",2024-09-11,"1","32d4ec59f5","spider","spider","NOUN",00:06:07,00:06:08
"00320002",2024-09-11,"1","32d4ec59f5","baby","baby","NOUN",00:06:10,00:06:11
"00320002",2024-09-11,"1","32d4ec59f5","spider","spider","NOUN",00:06:11,00:06:11
"00320002",2024-09-11,"1","32d4ec59f5","mommy","mommy","NOUN",00:06:15,00:06:16
"00320002",2024-09-11,"1","32d4ec59f5","spider","spider","NOUN",00:06:16,00:06:16
"00320002",2024-09-11,"1","32d4ec59f5","piggy","piggy","NOUN",00:06:23,00:06:23
"00320002",2024-09-11,"1","32d4ec59f5","market","market","NOUN",00:06:24,00:06:24
"00320002",2024-09-11,"1","32d4ec59f5","heart","heart","NOUN",00:07:00,00:07:01
"00320002",2024-09-11,"1","32d4ec59f5","carrot","carrot","NOUN",00:08:57,00:08:57
"00320002",2024-09-11,"1","32d4ec59f5","carrot","carrot","NOUN",00:08:58,00:08:59
"00320002",2024-09-11,"1","32d4ec59f5","carrot","carrot","NOUN",00:09:02,00:09:02
"00320002",2024-09-11,"1","32d4ec59f5","carrot","carrot","NOUN",00:09:04,00:09:04
"00320002",2024-09-11,"1","32d4ec59f5","carrot","carrot","NOUN",00:09:10,00:09:10
"00320002",2024-09-11,"1","32d4ec59f5","potato","potato","NOUN",00:09:13,00:09:13
"00320002",2024-09-11,"1","32d4ec59f5","potato","potato","NOUN",00:09:15,00:09:16
"00320002",2024-09-11,"1","32d4ec59f5","school","school","NOUN",00:09:17,00:09:18
"00320002",2024-09-11,"1","32d4ec59f5","today","today","NOUN",00:09:18,00:09:18
"00320002",2024-09-11,"1","32d4ec59f5","today","today","NOUN",00:09:23,00:09:24
"00320002",2024-09-11,"1","32d4ec59f5","potato","potato","NOUN",00:09:40,00:09:40
"00320002",2024-09-11,"1","32d4ec59f5","color","color","NOUN",00:09:47,00:09:47
"00320002",2024-09-11,"1","32d4ec59f5","carrot","carrot","NOUN",00:09:48,00:09:48
"00320002",2024-09-11,"1","32d4ec59f5","garden","garden","NOUN",00:10:32,00:10:33
"00320002",2024-09-11,"1","32d4ec59f5","garden","garden","NOUN",00:10:35,00:10:36
"00320002",2024-09-11,"1","32d4ec59f5","tacos","taco","NOUN",00:11:35,00:11:36
"00320002",2024-09-11,"1","32d4ec59f5","tacos","taco","NOUN",00:11:41,00:11:42
"00320002",2024-09-11,"2","7b70debd55","door","door","NOUN",00:01:13,00:01:13
"00320002",2024-09-11,"2","7b70debd55","school","school","NOUN",00:05:51,00:05:51
"00320002",2024-09-15,"1","1d034d703f","touch","touch","NOUN",00:00:09,00:00:10
"00320002",2024-09-15,"1","1d034d703f","bear","bear","NOUN",00:00:56,00:00:56
"00320002",2024-09-15,"1","1d034d703f","teeth","tooth","NOUN",00:01:33,00:01:34
"00320002",2024-09-15,"1","1d034d703f","buddy","buddy","NOUN",00:02:16,00:02:17
"00320002",2024-09-15,"1","1d034d703f","week","week","NOUN",00:02:44,00:02:44
"00320002",2024-09-15,"1","1d034d703f","month","month","NOUN",00:02:45,00:02:46
"00320002",2024-09-15,"1","1d034d703f","room","room","NOUN",00:04:34,00:04:35
"00320002",2024-09-15,"1","1d034d703f","water","water","NOUN",00:04:52,00:04:52
"00320002",2024-09-15,"1","1d034d703f","mommy","mommy","NOUN",00:05:37,00:05:38
"00320002",2024-09-15,"1","6afd477484","bit","bit","NOUN",00:03:09,00:03:09
"00320002",2024-09-15,"1","6afd477484","drawer","drawer","NOUN",00:05:51,00:05:51
"00320002",2024-09-15,"1","6afd477484","toys","toy","NOUN",00:06:23,00:06:23
"00320002",2024-09-15,"1","6afd477484","legs","leg","NOUN",00:06:24,00:06:25
"00320002",2024-09-15,"1","6afd477484","thing","thing","NOUN",00:07:03,00:07:04
"00320002",2024-09-15,"1","6afd477484","toys","toy","NOUN",00:07:44,00:07:44
"00320002",2024-09-15,"1","6afd477484","drawers","drawer","NOUN",00:07:45,00:07:45
"00320002",2024-09-15,"1","6afd477484","dad","dad","NOUN",00:10:57,00:10:58
"00320002",2024-09-15,"2","fb3beab2cf","buzz","buzz","NOUN",00:00:54,00:00:54
"00320002",2024-09-15,"2","fb3beab2cf","head","head","NOUN",00:01:44,00:01:44
"00320002",2024-09-15,"2","fb3beab2cf","calendar","calendar","NOUN",00:04:07,00:04:09
"00320002",2024-09-15,"2","fb3beab2cf","fun","fun","NOUN",00:05:14,00:05:15
"00320002",2024-09-15,"2","fb3beab2cf","ride","ride","NOUN",00:05:22,00:05:22
"00320002",2024-09-16,"1","691827292d","baby","baby","NOUN",00:00:17,00:00:17
"00320002",2024-09-16,"1","691827292d","work","work","NOUN",00:01:39,00:01:41
"00320002",2024-09-16,"1","691827292d","bear","bear","NOUN",00:02:32,00:02:32
"00320002",2024-09-16,"1","691827292d","guy","guy","NOUN",00:02:47,00:02:47
"00320002",2024-09-16,"1","691827292d","guy","guy","NOUN",00:02:50,00:02:50
"00320002",2024-09-16,"1","691827292d","honey","honey","NOUN",00:03:59,00:03:59
"00320002",2024-09-16,"1","691827292d","structure","structure","NOUN",00:04:01,00:04:02
"00320002",2024-09-16,"1","691827292d","mommy","mommy","NOUN",00:04:35,00:04:35
"00320002",2024-09-16,"1","691827292d","hand","hand","NOUN",00:04:54,00:04:55
