"file_tag","subject_id","administration_id","age","sex","country","birth_order","variable","value"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","water","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","bib","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","coat","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","diaper","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","dress","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","hat","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","jacket","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","jeans","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","pants","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","shirt","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","shoe","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","sock","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","sweater","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","zipper","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","cheek","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","eye","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","face","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","foot","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","finger","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","hair","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","hand","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","head","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","knee","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","leg","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","mouth","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","tooth","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","toe","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","tongue","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","tummy","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","bathroom","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","bathtub","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","bed","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","bedroom","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","chair","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","couch","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","crib","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","door","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","drawer","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","garage","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","kitchen","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","potty","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","refrigerator","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","sink","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","stove","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","table","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","window","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","blanket","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","bottle","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","bowl","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","box","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","broom","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","clock","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","cup","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","dish","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","fork","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","glass","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","lamp","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","light","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","medicine","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","paper","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","picture","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","pillow","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","plant","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","plate","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","scissors","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","soap","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","spoon","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","telephone","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","towel","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","vacuum","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","beach","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","flower","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","garden","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","house","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","moon","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","park","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","party","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","rain","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","rock","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","school","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","shovel","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","sky","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","snow","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","star","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","store","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","sun","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","tree","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","water","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","zoo","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","aunt","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","baby","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","daddy","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","grandma","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","grandpa","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","mommy","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","sister","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","teacher","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","uncle","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","bath","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","breakfast","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","dinner","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","lunch","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","nap","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","bump","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","dance","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","drink","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","fall","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","feed","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","finish","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","kiss","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","ride","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","run","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","sleep","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","swim","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","touch","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","night","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","chase","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","cover","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","alligator","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","moose","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","wolf","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","zebra","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","boat","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","tricycle","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","chalk","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","crayon","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","game","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","pencil","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","puzzle","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","story","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","applesauce","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","chocolate","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","corn","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","hamburger","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","lollipop","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","melon","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","muffin","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","pancake","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","popcorn","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","potato","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","pretzel","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","sandwich","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","sauce","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","soup","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","strawberry","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","yogurt","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","slipper","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","snowsuit","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","ankle","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","shoulder","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","bucket","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","camera","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","garbage","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","jar","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","knife","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","napkin","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","tape","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","tissue","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","bench","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","closet","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","porch","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","room","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","shower","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","cloud","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","grass","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","hose","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","sandbox","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","snowman","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","stick","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","street","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","wind","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","picnic","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","playground","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","work","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","doctor","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","call","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","shopping","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","snack","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","build","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","buy","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","clap","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","hide","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","spill","produces"
"WS",320002,322296,21,"Female","United States of America","2 (Second)","work","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","meow","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","moo","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","animal","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bear","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bee","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bird","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bug","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bunny","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","butterfly","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","cat","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","chicken","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","cow","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","deer","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","dog","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","duck","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","elephant","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","fish","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","giraffe","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","horse","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","kitty","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","lamb","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","lion","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","monkey","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","mouse","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","penguin","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","pig","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","pony","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","puppy","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","sheep","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","squirrel","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","tiger","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","turkey","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","turtle","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","airplane","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bicycle","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bus","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","car","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","firetruck","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","motorcycle","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","stroller","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","train","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","truck","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","ball","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","balloon","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","block","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","book","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","doll","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","pen","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","toy","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","apple","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","banana","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bread","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","cake","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","candy","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","cereal","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","cheese","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","chicken","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","coffee","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","cookie","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","cracker","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","drink","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","egg","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","fish","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","food","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","juice","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","meat","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","milk","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","pizza","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","spaghetti","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","toast","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","water","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bib","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","button","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","coat","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","diaper","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","dress","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","hat","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","jacket","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","jeans","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","pants","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","shirt","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","shoe","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","sock","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","sweater","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","zipper","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","cheek","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","eye","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","face","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","foot","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","finger","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","hair","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","hand","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","head","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","knee","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","leg","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","mouth","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","tooth","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","toe","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","tongue","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","tummy","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bathroom","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bathtub","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bed","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bedroom","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","chair","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","couch","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","crib","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","door","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","drawer","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","garage","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","kitchen","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","potty","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","refrigerator","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","sink","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","table","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","window","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","blanket","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bottle","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bowl","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","box","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","broom","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","clock","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","comb","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","cup","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","dish","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","fork","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","glass","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","hammer","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","lamp","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","light","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","medicine","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","money","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","paper","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","penny","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","picture","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","pillow","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","plant","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","plate","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","purse","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","scissors","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","soap","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","spoon","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","telephone","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","towel","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","vacuum","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","beach","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","church","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","flower","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","garden","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","house","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","moon","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","park","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","party","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","rain","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","rock","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","school","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","shovel","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","sky","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","snow","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","star","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","store","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","sun","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","tree","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","water","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","zoo","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","aunt","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","baby","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","child","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","daddy","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","girl","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","grandma","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","grandpa","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","mommy","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","sister","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","teacher","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","uncle","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bath","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","breakfast","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","dinner","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","lunch","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","nap","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","wanna","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","break","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","bump","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","dance","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","drink","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","fall","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","feed","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","finish","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","kick","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","kiss","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","love","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","pull","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","ride","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","run","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","sleep","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","splash","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","swim","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","tickle","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","touch","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","morning","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","night","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","tomorrow","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","sleepy","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","chase","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","sweep","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","alligator","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","moose","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","rooster","produces"
"WS",320002,324809,25,"Female","United States of America","2 (Second)","wolf","produces"
